1,100,8
2,126,5
3,74,10
4,84,8
5,82,10
6,98,20
7,31,21
8,78,12
9,74,8
10,85,12
11,46,9
12,115,13
13,122,7
14,39,15
15,104,5
16,174,8
17,99,12
18,70,17
19,135,6
20,93,8
21,71,8
22,55,8
23,41,16
24,136,9
25,106,8
26,38,16
27,45,19
28,123,10
29,96,8
30,712,1
31,15186,2
32,231725,2
33,111217,2
34,359489,2
35,306341,1
36,429027,2
37,479316,2
38,501861,1
39,390136,2
40,523340,1
41,753034,2
42,695892,1
43,497417,2
44,602611,1
45,920255,3
46,1.07491e+06,3
47,944213,3
48,904031,3
49,1.11131e+06,3
50,1.29783e+06,3
51,1.25992e+06,3
52,655880,4
53,929626,3
54,1.02483e+06,2
55,1.06002e+06,4
56,1.45992e+06,3
57,2.33056e+06,6
58,1.81493e+06,3
59,1.97933e+06,3
60,3.05061e+06,4
61,3.10919e+06,2
62,2.30076e+06,6
63,1.54106e+06,5
64,2.53477e+06,5
65,2.93292e+06,4
66,2.55175e+06,6
67,2.3351e+06,6
68,1.66325e+06,3
69,2.19584e+06,5
70,3.24797e+06,4
71,3.27274e+06,4
72,2.76484e+06,6
73,1.98835e+06,5
74,1.91163e+06,5
75,2.86e+06,6
76,2.75846e+06,5
77,2.06121e+06,7
78,580087,7
79,2.24374e+06,4
80,2.21215e+06,4
81,1.81699e+06,5
82,1.22512e+06,3
83,1.92158e+06,3
84,2.33201e+06,3
85,1.98166e+06,3
86,1.06507e+06,3
87,2.5807e+06,3
88,1.99321e+06,3
89,894343,2
90,1.04006e+06,4
91,705126,4
92,421670,5
93,499730,2
94,694723,3
95,203238,2
96,264014,3
97,250475,2
98,186478,3
99,63526,6
100,185671,2
101,247427,3
102,40508,6
103,60454,2
104,1222,8
105,743,5
106,1701,4
107,735,7
108,261,6
109,324,4
110,112,11
111,47,10
112,99,7
113,399,2
114,331,5
115,222,5
116,147,5
117,187,7
118,152,9
119,100,12
120,156,8
121,142,6
122,158,5
123,134,8
124,51,9
125,218,6
126,89,15
127,73,13
128,244,4
129,134,6
130,74,11
131,139,6
132,156,5
133,102,8
134,153,8
135,116,12
136,79,8
137,62,16
138,122,10
