1,117,10
2,29,15
3,152,7
4,98,6
5,47,15
6,83,10
7,99,7
8,70,10
9,108,10
10,138,6
11,88,10
12,83,10
13,102,8
14,117,7
15,47,10
16,86,12
17,94,8
18,50,11
19,89,7
20,48,12
21,52,10
22,95,10
23,198,5
24,96,6
25,32,10
26,68,13
27,131,8
28,122,7
29,95,11
30,74,9
31,46,9
32,151,6
33,130,6
34,77,7
35,78,9
36,102,5
37,100,7
38,103,15
39,89,5
40,44,10
41,57,13
42,267,8
43,1082,7
44,194,9
45,70,10
46,203,5
47,80,7
48,69,8
49,36,14
50,132,5
51,152,8
52,49,7
53,114,7
54,52,8
55,43,11
56,62,7
57,68,6
58,66,15
59,106,5
60,71,14
61,31,15
62,40,16
63,60,8
64,63,8
65,130,10
66,125,6
67,112,7
68,1040,8
69,358924,2
70,1.43486e+06,6
71,1.27774e+06,5
72,3.95793e+06,5
73,3.85493e+06,4
74,2.8381e+06,4
75,1.36294e+06,7
76,3.41273e+06,5
77,3.35191e+06,4
78,4.41016e+06,6
79,2.33943e+06,6
80,6.42883e+06,6
81,5.31919e+06,6
82,4.87286e+06,6
83,4.59507e+06,5
84,5.94531e+06,5
85,3.71193e+06,5
86,1.76931e+06,6
87,3.86096e+06,11
88,2.35702e+06,5
89,955651,5
90,1.48789e+06,4
91,897502,9
92,779032,4
93,479075,4
94,94243,8
95,107420,11
96,160246,33
97,924730,8
98,1.42626e+06,4
99,839660,10
100,219051,22
101,112507,39
102,127081,29
103,82658,68
104,51185,77
105,66611,64
106,53006,79
107,41701,52
108,42686,56
109,43065,64
110,40923,62
111,69977,80
112,50461,74
113,31100,74
114,53346,71
115,59269,66
116,77686,78
117,24494,69
118,48837,84
119,30865,75
120,74819,79
121,42102,73
122,39816,76
123,50672,73
124,48169,76
125,62417,73
126,56887,77
127,50004,76
128,75039,76
129,59047,72
130,43673,75
131,56490,76
132,58617,76
133,45236,74
134,44697,74
135,38645,75
136,60548,76
137,29288,73
138,52207,75
139,30237,70
140,38815,75
141,17257,71
142,37999,73
143,18920,73
144,37796,71
145,23411,74
146,37889,77
147,39284,75
148,33447,74
149,16897,74
150,13863,78
151,28115,79
152,16881,76
153,19500,71
154,14897,68
155,4556,76
156,3813,74
157,12268,35
158,7250,70
159,2860,71
160,4076,70
161,3863,74
162,2182,68
163,895,56
164,1496,61
165,998,55
166,336,42
167,358,54
168,392,43
169,520,49
170,371,58
171,188,51
172,553,23
173,1144,20
174,419,72
175,293,65
176,807,70
177,444,69
178,390,53
179,109,50
180,335,38
181,508,26
182,307,14
183,75,13
184,137,9
185,124,11
186,131,6
187,67,9
188,56,10
189,107,9
190,98,8
191,125,10
192,66,11
193,61,13
194,59,13
195,161,9
196,94,9
197,57,8
198,65,8
199,66,10
200,76,6
201,40,7
202,101,6
203,73,6
204,74,17
205,102,6
206,41,13
207,86,13
208,135,15
209,85,10
210,49,10
211,90,10
212,37,13
213,68,9
214,126,7
215,96,8
216,72,9
217,124,5
218,69,11
219,62,8
220,157,11
221,64,7
222,38,13
223,45,12
