0,81,8
1,96,6
2,25,8
3,76,10
4,46,11
5,66,10
6,60,8
7,74,8
8,70,13
9,111,7
10,358,3
11,112,6
12,188,5
13,400,3
14,562,3
15,28,9
16,82,8
17,137,8
18,308,4
19,544,5
20,95510,2
21,68950,3
22,77776,2
23,237526,4
24,283228,3
25,293196,6
26,634843,2
27,671817,3
28,578453,3
29,863000,3
30,1.13102e+06,3
31,1.30045e+06,3
32,975926,3
33,1.54352e+06,3
34,1.92701e+06,3
35,1.29432e+06,3
36,934025,5
37,2.61476e+06,4
38,1.81237e+06,4
39,1.39482e+06,8
40,1.56325e+06,5
41,2.76536e+06,6
42,3.15079e+06,6
43,2.55513e+06,6
44,4.03599e+06,5
45,2.27156e+06,5
46,1.20773e+06,6
47,2.52044e+06,5
48,2.44575e+06,5
49,1.27868e+06,6
50,1.15943e+06,5
51,1.16792e+06,5
52,379952,10
53,417057,6
54,104449,11
55,181814,9
56,51294,33
57,42934,51
58,63076,54
59,84545,64
60,77921,66
61,77793,70
62,64788,66
63,97015,65
64,37798,59
65,49245,64
66,49675,72
67,78522,68
68,53715,72
69,38434,67
70,50061,71
71,86382,74
72,40166,72
73,96803,73
74,100287,68
75,73874,66
76,73449,77
77,69618,76
78,105634,70
79,61803,71
80,74142,73
81,42643,72
82,32888,69
83,60659,79
84,71200,70
85,64381,65
86,89059,72
87,51263,74
88,58772,69
89,84477,76
90,62348,70
91,44221,71
92,43299,70
93,59327,71
94,40225,74
95,45534,73
96,48090,69
97,24903,68
98,15317,68
99,23243,67
100,14953,67
101,14264,63
102,5814,69
103,2320,60
104,1986,60
105,1119,42
106,429,38
107,219,29
108,157,22
109,166,18
110,354,15
111,1738,7
