0,317,5
1,94,6
2,338,7
3,213,10
4,145,8
5,120,7
6,349,6
7,341,4
8,471,2
9,123,8
10,174,10
11,267,6
12,258,4
13,98,10
14,98,10
15,413,5
16,226,4
17,256,6
18,217,5
19,44,15
20,165,12
21,150,9
22,399,5
23,1962,4
24,25254,2
25,240164,2
26,430453,1
27,256281,4
28,349099,1
29,513905,2
30,610441,3
31,362812,3
32,744852,4
33,1.06354e+06,2
34,1.31991e+06,3
35,707704,1
36,1.1671e+06,4
37,1.78271e+06,2
38,1.94485e+06,3
39,1.01908e+06,3
40,1.38737e+06,4
41,2.64224e+06,2
42,2.48512e+06,3
43,1.30212e+06,4
44,1.6718e+06,5
45,2.9597e+06,2
46,2.52366e+06,3
47,2.16625e+06,3
48,2.32627e+06,5
49,963402,4
50,2.22929e+06,3
51,2.38064e+06,2
52,2.24531e+06,4
53,2.28391e+06,1
54,1.0424e+06,2
55,2.57953e+06,3
56,2.77935e+06,2
57,2.61697e+06,4
58,1.03277e+06,3
59,2.8509e+06,3
60,3.04103e+06,4
61,2.94074e+06,2
62,2.55469e+06,4
63,789256,4
64,2.99485e+06,4
65,3.1139e+06,4
66,2.45702e+06,10
67,1.133e+06,5
68,3.08274e+06,7
69,3.33763e+06,5
70,2.05227e+06,7
71,2.15255e+06,3
72,3.04594e+06,5
73,3.76036e+06,3
74,3.30281e+06,3
75,2.60188e+06,3
76,4.78542e+06,3
77,3.55034e+06,3
78,2.05595e+06,3
79,1.27933e+06,3
80,1.14314e+06,4
81,734291,5
82,607543,2
83,1.77482e+06,3
84,908641,3
85,453994,4
86,334837,5
87,535095,2
88,515558,3
89,129091,2
90,181018,3
91,391757,2
92,142251,4
93,19278,5
94,13938,3
95,2116,2
96,4484,4
97,2322,3
98,951,6
99,414,5
100,425,7
101,665,5
102,320,7
103,342,9
104,110,9
105,181,7
106,193,11
107,370,7
