0,99,7
1,81,9
2,43,11
3,95,15
4,85,4
5,82,10
6,32,12
7,42,9
8,74,8
9,92,7
10,79,11
11,94,6
12,56,8
13,55,8
14,35,8
15,105,6
16,84,8
17,73,11
18,83,7
19,51,6
20,57,10
21,47,10
22,60,9
23,65,9
24,57,12
25,60,10
26,45,9
27,31,11
28,54,6
29,40,11
30,83,10
31,1290,4
32,116454,2
33,196010,3
34,192395,4
35,524696,3
36,511204,3
37,393828,3
38,441558,3
39,312429,4
40,649721,3
41,743253,3
42,613520,3
43,638592,3
44,452576,4
45,1.0405e+06,3
46,1.06578e+06,3
47,843957,3
48,807826,3
49,650445,4
50,1.22429e+06,3
51,1.1821e+06,2
52,781169,4
53,1.23272e+06,5
54,953050,6
55,2.92836e+06,5
56,3.1425e+06,3
57,2.94973e+06,3
58,2.47914e+06,3
59,895342,4
60,2.83379e+06,3
61,2.98912e+06,5
62,2.94474e+06,4
63,2.66417e+06,6
64,2.84379e+06,5
65,1.37132e+06,5
66,3.11928e+06,6
67,3.11136e+06,3
68,2.90933e+06,5
69,2.53211e+06,6
70,901956,4
71,2.45407e+06,5
72,2.38759e+06,3
73,1.97524e+06,5
74,1.51782e+06,5
75,522246,4
76,1.35638e+06,5
77,1.26366e+06,7
78,895629,9
79,454945,5
80,1.58331e+06,5
81,1.80736e+06,5
82,1.7776e+06,3
83,924500,3
84,1.3993e+06,3
85,604460,3
86,288407,4
87,353951,5
88,495961,3
89,469659,2
90,239065,5
91,123227,4
92,273132,5
93,167258,4
94,88761,2
95,106763,3
96,97757,3
97,3124,7
98,6429,3
99,3358,3
100,15909,3
101,1044,7
102,1302,5
103,116,4
104,243,3
105,1555,3
