0,74,8
1,48,6
2,101,10
3,68,8
4,36,11
5,54,4
6,21,12
7,67,12
8,61,6
9,52,9
10,40,12
11,54,8
12,55,10
13,72,9
14,75,12
15,101,8
16,55,14
17,55,10
18,55,10
19,62,7
20,79,12
21,38106,26
22,5708,41
23,435,33
24,152,21
25,108,14
26,92,10
27,55,9
28,99,8
29,133,5
30,1621,3
31,12075,2
32,290195,2
33,155485,1
34,196421,2
35,307369,2
36,446438,1
37,209901,2
38,324701,1
39,480140,2
40,590748,1
41,351969,2
42,470299,1
43,666044,2
44,773952,2
45,600382,1
46,704865,1
47,1.01844e+06,2
48,1.03889e+06,4
49,810885,3
50,877695,3
51,1.11788e+06,2
52,1.24098e+06,4
53,1.18534e+06,3
54,1.13957e+06,5
55,803801,4
56,2.6461e+06,5
57,2.57888e+06,5
58,1.71835e+06,8
59,2.00795e+06,7
60,1.41964e+06,7
61,2.55419e+06,4
62,2.58267e+06,8
63,2.32297e+06,6
64,748235,5
65,2.69388e+06,3
66,2.73913e+06,6
67,2.48976e+06,2
68,2.60732e+06,4
69,955405,4
70,3.11133e+06,4
71,3.04594e+06,3
72,2.83376e+06,3
73,2.44742e+06,5
74,1.5763e+06,6
75,3.11783e+06,5
76,2.60423e+06,8
77,2.78991e+06,8
78,1.12203e+06,8
79,2.75734e+06,7
80,2.46293e+06,5
81,1.75533e+06,7
82,1.31109e+06,3
83,2.99125e+06,5
84,2.95292e+06,3
85,2.39853e+06,4
86,1.87645e+06,2
87,1.99067e+06,3
88,996261,3
89,304819,10
90,495356,3
91,505677,5
92,649358,3
93,776997,2
94,144605,5
95,163440,4
96,254080,3
97,165032,3
98,75119,5
99,49008,3
100,30754,3
101,9508,3
102,1370,3
103,2175,3
104,2003,3
105,707,3
106,267,3
107,511,3
108,256,5
109,384,5
110,120,6
111,135,9
112,169,5
113,146,5
114,71,8
